Temperature (Celsius),Temperature (Fahrenheit),Pressure,Humidity,Relative Humidity,Dew Point,Lux,Wind Direction,Wind Speed,Time
29.455424663009126,85.01976439341644,998.1976787666927,33.76372297333097,51.26372297333097,23.70816925767532,2906.38375,225.0,0.4394522806246103,2024-04-08 10:42:47.266790
29.472121606952193,85.04981889251394,998.2012753633084,33.78059519183221,51.28059519183222,23.728240645318635,2942.08735,225.0,0.43946968404161896,2024-04-08 10:42:48.645205
29.4803125617522,85.06456261115396,998.2010468162582,33.791890952309096,51.2918909523091,23.73869075221402,2966.79995,225.0,0.43946968404161896,2024-04-08 10:42:50.026755
29.486613296736707,85.07590393412607,998.2033491977401,33.79750371487674,51.29750371487674,23.746114039712054,2970.96815,225.0,0.43946968404161896,2024-04-08 10:42:51.372332
29.49637943686139,85.0934829863505,998.205485674935,33.877337886612324,51.37733788661234,23.771847014183855,3021.11215,225.0,0.43946968404161896,2024-04-08 10:42:52.737510
29.525047789989756,85.14508602198157,998.2055767825668,33.95687783209832,51.456877832098314,23.81642335640942,3055.304,225.0,0.4390500046366204,2024-04-08 10:42:54.133526
29.525677863790612,85.14622015482311,998.2011527943745,34.088281875241954,51.58828187524196,23.843334238839006,3089.6803,225.0,0.4390500046366204,2024-04-08 10:42:55.508023
29.54268985813271,85.17684174463888,998.1962675488295,34.128016494059786,51.62801649405978,23.868293156944667,3140.13805,180.0,0.4390500046366204,2024-04-08 10:42:56.859389
29.577974005114285,85.24035320920572,998.2009162091915,34.167475683758234,51.66747568375823,23.91146914186593,3205.5344,225.0,0.4390500046366204,2024-04-08 10:42:58.209623
29.595616083952905,85.27210895111523,998.2005534084616,33.92148457690028,51.42148457690028,23.879912999332962,3245.4062,180.0,0.44097176501988267,2024-04-08 10:42:59.571069
29.61577846413404,85.30840123544127,998.195022007874,33.67541573216191,51.175415732161895,23.85086161056642,3272.3132,180.0,0.44097176501988267,2024-04-08 10:43:00.947457
29.627434842300502,85.32938271614091,998.1982013046568,33.520903943187704,51.020903943187704,23.831615630938042,3299.64425,225.0,0.44097176501988267,2024-04-08 10:43:02.309530
29.636255886271826,85.34526059528929,998.1917519310955,33.50932542769492,51.00932542769492,23.83812097181081,3312.97795,225.0,0.44097176501988267,2024-04-08 10:43:03.683492
29.631215289607646,85.33618752129377,998.1859740895193,33.61800824123189,51.118008241231905,23.854816937854025,3331.1435,225.0,0.702462644635635,2024-04-08 10:43:05.028527
29.625544618708318,85.32598031367498,998.1882018602483,33.69811837128116,51.19811837128117,23.86516829296455,3347.1698,180.0,0.702462644635635,2024-04-08 10:43:06.379089
29.61483335245903,85.30670003442626,998.1846514287244,33.6811464653902,51.1811464653902,23.85106264553707,3349.43835,225.0,0.702462644635635,2024-04-08 10:43:07.743429
29.623339357902502,85.32201084422451,998.1884713938344,33.73816180530775,51.238161805307755,23.870971718964054,3375.5524,225.0,0.702462644635635,2024-04-08 10:43:10.186081
29.618613799220476,85.31350483859686,998.2064404878384,33.69823098593506,51.198230985935055,23.858259996407487,3392.88885,225.0,0.812078469612247,2024-04-08 10:43:11.559133
29.575453708428384,85.2358166751711,998.1989219976405,33.744650000477115,51.24465000047712,23.824383708523808,3421.53005,180.0,0.812078469612247,2024-04-08 10:43:12.913368
29.536704156041743,85.16606748087514,998.1962296664483,33.77384587350764,51.27384587350764,23.791473330743273,3442.6468,180.0,0.812078469612247,2024-04-08 10:43:14.292618
29.504255357112584,85.10765964280264,998.1958332888564,33.768652767859834,51.268652767859834,23.75798591068455,3468.7247,225.0,0.812078469612247,2024-04-08 10:43:15.675325
29.45857502954641,85.02543505318354,998.200620102731,33.89507451527877,51.395074515278765,23.737589932602162,3506.94015,225.0,0.5243899739080075,2024-04-08 10:43:17.044626
29.447548747163296,85.00558774489394,998.1947999544572,33.80955388781882,51.30955388781882,23.70945952472706,3543.17995,225.0,0.5243899739080075,2024-04-08 10:43:18.397380
29.828743889150815,85.69173900047147,998.12617384863,31.50412714233207,49.00412714233207,23.62956931761723,2694.2977,135.0,0.0,2024-04-08 10:51:48.439686
29.842290523996873,85.71612294319436,998.1142703971418,31.48667570933999,48.98667570933998,23.63962566586487,2683.97035,180.0,0.0,2024-04-08 10:51:49.859943
29.89080639627209,85.80345151328976,998.1011191706037,31.462759179047044,48.96275917904704,23.6833582320815,2694.0581,225.0,0.0,2024-04-08 10:51:51.244210
29.923255338879812,85.86185960998367,998.1032496643429,31.44490167158982,48.944901671589804,23.712235673197775,2710.50845,270.0,0.533207020450375,2024-04-08 10:51:52.621915
29.95160879375055,85.912895828751,998.1081859797134,31.45002160416682,48.95002160416682,23.741613114583917,2727.14325,225.0,0.533207020450375,2024-04-08 10:51:53.988665
29.9758667568939,85.95656016240902,998.1213037751944,31.5239107688325,49.02391076883251,23.780648910660403,2748.79435,45.0,0.533207020450375,2024-04-08 10:51:55.369076
29.969565986598262,85.94521877587687,998.1100568969617,31.535490488535526,49.035490488535515,23.776664084305366,2763.2899,135.0,0.533207020450375,2024-04-08 10:51:56.765481
29.90907861489768,85.83634150681583,998.1088404489388,31.74277175559569,49.2427717555957,23.75763296601682,2793.2584,135.0,0.2842687863585241,2024-04-08 10:51:58.143595
29.90750342348622,85.8335061622752,998.1046852719654,31.674137093785472,49.174137093785475,23.742330842243312,2822.06505,180.0,0.2842687863585241,2024-04-08 10:51:59.517429
29.861822884917274,85.7512811928511,998.1220955773745,31.8124045375931,49.312404537593096,23.724303792435894,2850.6321,180.0,0.2842687863585241,2024-04-08 10:52:00.882784
29.79881528473379,85.63786751252083,998.1188587024271,31.853737116938774,49.353737116938774,23.669562708121546,2885.248,135.0,0.2842687863585241,2024-04-08 10:52:02.260651
29.748409237328815,85.54713662719186,998.1130344984555,31.83760159679675,49.33760159679676,23.615929556688165,2921.63425,135.0,0.5689418007120848,2024-04-08 10:52:03.640682
29.761325784202953,85.57038641156532,998.1055631502043,31.854499279555927,49.35449927955591,23.632225640114136,2945.7935,135.0,0.5689418007120848,2024-04-08 10:52:05.025614
29.77896790009438,85.60214222016988,998.115928624027,31.854140683014236,49.354140683014236,23.649796036697225,2975.20865,180.0,0.5689418007120848,2024-04-08 10:52:06.417562
29.800075436291806,85.64013578532524,998.1135869664266,31.825107964247305,49.32510796424731,23.66509702914127,3002.0605,45.0,0.47829825198204723,2024-04-08 10:52:07.812568
29.758805482223785,85.56584986800281,998.1107334787445,31.768746942799506,49.26874694279951,23.612554870783686,3026.58865,225.0,0.47829825198204723,2024-04-08 10:52:09.201676
29.77896790009438,85.60214222016988,998.115928624027,31.728289193751987,49.22828919375199,23.624625738844777,3063.28865,270.0,0.47829825198204723,2024-04-08 10:52:10.568846
29.78747392153018,85.61745305875432,998.1161612484269,31.791041408399185,49.29104140839918,23.645682203210015,3091.2472,270.0,0.47829825198204723,2024-04-08 10:52:11.935542
29.780858127008493,85.60554462861529,998.1098121653612,31.814058934441967,49.31405893444196,23.643669913896886,3132.77905,225.0,0.47489291676707523,2024-04-08 10:52:13.292191
29.792829565081618,85.62709321714692,998.1170371467722,31.79093177106504,49.29093177106503,23.651015919294625,3183.735,225.0,0.47489291676707523,2024-04-08 10:52:14.662151
29.837564953462994,85.70761691623339,998.1125503554229,31.715638429148974,49.21563842914898,23.68069263929279,3225.63575,225.0,0.47489291676707523,2024-04-08 10:52:16.027703
29.865918380503196,85.75865308490575,998.101377593167,31.663556732686548,49.163556732686544,23.698629727040505,3261.22905,225.0,0.47489291676707523,2024-04-08 10:52:17.432397
29.89080639627209,85.80345151328976,998.095745965235,31.54859505308096,49.04859505308096,23.700525406888282,3293.66955,225.0,0.6610703955748671,2024-04-08 10:52:18.814003
29.927980914052114,85.87036564529382,998.096012310394,31.46769288970527,48.96769288970526,23.721519491993167,3340.347,225.0,0.6610703955748671,2024-04-08 10:52:20.199131
29.952238870630048,85.91402996713408,998.0876366710406,31.42711512589084,48.92711512589085,23.737661895808216,3419.09975,225.0,0.6610703955748671,2024-04-08 10:52:21.576564
29.978702103675303,85.96166378661555,998.0879411885674,31.375037797234548,48.87503779723454,23.753709663122212,3454.80335,180.0,0.6610703955748671,2024-04-08 10:52:22.955590
29.98468783607177,85.97243810492918,998.0879670139615,31.323395029593065,48.82339502959306,23.749366841990383,3449.5266,225.0,0.786054946649099,2024-04-08 10:52:24.339126
29.990358530299638,85.98264535453936,998.0875199353193,31.300376947343008,48.80037694734301,23.75043391976824,3489.9193,225.0,0.786054946649099,2024-04-08 10:52:25.712025
29.995399147700297,85.99171846586054,998.0932926548508,31.24875128606359,48.748751286063595,23.745149404913015,3529.53805,225.0,0.786054946649099,2024-04-08 10:52:27.086927
30.010836040300298,86.01950487254054,998.0931694363743,31.236967210330736,48.73696721033073,23.758229482366445,3457.844,225.0,0.786054946649099,2024-04-08 10:52:28.455814
30.026587974338533,86.04785835380936,998.0935179514104,31.21372624663904,48.71372624663904,23.76933322366634,3423.8709,225.0,0.8755970144932601,2024-04-08 10:52:29.831173
29.97964721928956,85.96336499472122,998.0893594734731,31.403635992128468,48.90363599212847,23.760374417715255,3420.73525,225.0,0.8755970144932601,2024-04-08 10:52:31.221327
29.97019606360736,85.94635291449325,998.0912982557336,31.461073089739287,48.96107308973927,23.762410681555217,3414.1882,225.0,0.8755970144932601,2024-04-08 10:52:32.609784
29.949403524708124,85.90892634447462,998.0905466101071,31.484407626842042,48.98440762684204,23.746285050076533,3416.0137,225.0,0.6709056705611881,2024-04-08 10:52:34.038281
29.95790956275016,85.92423721295029,998.0907728935039,31.587244518097236,49.087244518097236,23.775358466369607,3426.6548,225.0,0.6709056705611881,2024-04-08 10:52:35.528138
29.993193877551697,85.98774897959305,998.0881920197801,31.54071565912022,49.040715659120224,23.801337009375743,3444.267,225.0,0.6709056705611881,2024-04-08 10:52:37.076869
30.011466117607256,86.02063901169306,998.0869493049955,31.540330275640205,49.0403302756402,23.819532172735297,3478.8829,180.0,0.6709056705611881,2024-04-08 10:52:38.555174
30.044545182609,86.0801813286962,998.0935915433071,31.53963226765825,49.03963226765825,23.85247163614065,3527.441,180.0,0.5677758305832387,2024-04-08 10:52:39.925319
30.060927200393415,86.10966896070815,998.1002579327492,31.56218417358051,49.062184173580505,23.873364035109518,3583.3391,225.0,0.5677758305832387,2024-04-08 10:52:41.311252
30.08077464913515,86.14539436844328,998.095998996523,31.544591991725774,49.04459199172578,23.889693047480307,3624.50205,225.0,0.5677758305832387,2024-04-08 10:52:42.682052
30.090855894668515,86.16354061040333,998.1093340012317,31.48713049220094,48.98713049220095,23.888281993108706,3683.8857,225.0,0.5677758305832387,2024-04-08 10:52:44.037155
30.09810179061469,86.17658322310645,998.1148313355003,31.52132645376968,49.02132645376969,23.90236708136863,3742.1075,225.0,0.6140929535114001,2024-04-08 10:52:45.404678
30.099046907521576,86.17828443353883,998.1108744982287,31.56138093533329,49.06138093533329,23.911323094588234,3789.0797,180.0,0.6140929535114001,2024-04-08 10:52:46.779246
30.109443194172584,86.19699774951064,998.1103486082778,31.62413644785934,49.12413644785934,23.934270483744452,3846.693,135.0,0.6140929535114001,2024-04-08 10:52:48.143723
30.082034804763154,86.14766264857369,998.1086394443699,31.676231177745002,49.176231177744995,23.917281040312155,3892.3189,135.0,0.6140929535114001,2024-04-08 10:52:49.514462
30.042024872453474,86.07564477041626,998.0898097353733,31.682787953712246,49.18278795371225,23.878582463195926,3940.877,135.0,0.6114144447253641,2024-04-08 10:52:50.894810
30.04895572555624,86.08812030600123,998.0912521619317,31.65974747827226,49.159747478272266,23.880905221210693,3988.8266,135.0,0.6114144447253641,2024-04-08 10:52:52.249457
30.03162859383103,86.05693146889585,998.092124432357,31.631489076335214,49.131489076335214,23.857926409098074,4039.7084,135.0,0.6114144447253641,2024-04-08 10:52:53.624218
30.006740537915903,86.01213296824864,998.0941893186086,31.643456415167336,49.143456415167336,23.83543182094937,4078.54765,135.0,0.6114144447253641,2024-04-08 10:52:54.993219
29.947513294144663,85.9055239294604,998.082336252512,31.724810881230383,49.22481088123038,23.79247547039074,4121.6654,180.0,0.35268830949004815,2024-04-08 10:52:56.359653
29.92703579899719,85.86866443819494,998.0820557400693,31.75956876029033,49.259568760290335,23.778949551055256,4167.5309,180.0,0.35268830949004815,2024-04-08 10:52:57.712309
29.926090683952495,85.86696323111448,998.0860108741855,31.782477772307786,49.282477772307786,23.78258623841405,4190.71275,180.0,0.35268830949004815,2024-04-08 10:52:59.094810
29.951293755312506,85.91232875956251,998.0898008154793,31.71328715711489,49.21328715711489,23.793951186735484,4213.5257,180.0,0.35268830949004815,2024-04-08 10:53:00.513831
29.97933218075034,85.96279792535061,998.1014259234897,31.724152985662464,49.22415298566247,23.824162777882833,4225.5131,180.0,0.3486381285774361,2024-04-08 10:53:01.901509
29.97681187247747,85.95826137045944,998.1030177088454,31.701312639332077,49.20131263933207,23.817074400343884,4234.439,180.0,0.3486381285774361,2024-04-08 10:53:03.280548
29.991303646040095,85.98434656287216,998.0925208978178,31.65522531401814,49.15522531401814,23.822348708843723,4215.42535,180.0,0.3486381285774361,2024-04-08 10:53:04.640147
29.939637333904123,85.89134720102743,998.1063409419122,31.684914991746954,49.18491499174695,23.776620332253515,4199.15945,180.0,0.3486381285774361,2024-04-08 10:53:05.991772
29.8448108283862,85.72065949109516,998.1073075873823,31.755538823067887,49.255538823067894,23.69591859299978,4172.3076,225.0,0.43751260049644336,2024-04-08 10:53:07.356998
29.81141680113251,85.66055024203851,998.11628382992,31.72189936049642,49.22189936049642,23.655796673231794,4131.698,225.0,0.43751260049644336,2024-04-08 10:53:08.715749
29.842605562041555,85.7166900116748,998.1093704483767,31.65831943535399,49.158319435353974,23.67426944911235,4078.3632,180.0,0.43751260049644336,2024-04-08 10:53:10.065790
29.863713113625366,85.75468360452567,998.1123957024423,31.657880752195943,49.15788075219595,23.695289264064556,4010.66215,135.0,0.43751260049644336,2024-04-08 10:53:11.433966
29.891436472712755,85.80458565088296,998.0913183881378,31.64585999518287,49.145859995182875,23.72060847174933,3952.44035,135.0,0.35414670622443967,2024-04-08 10:53:12.786193
29.930501220915268,85.87490219764749,998.087256417355,31.604987437633376,49.10498743763338,23.751498708441943,3898.25745,45.0,0.35414670622443967,2024-04-08 10:53:14.135820
29.95318398595782,85.91573117472407,998.0926374867503,31.593066655572713,49.0930666555727,23.771797317072362,3857.03935,180.0,0.35414670622443967,2024-04-08 10:53:15.507126
29.966415601620973,85.93954808291775,998.092790159877,31.609958814025838,49.109958814025845,23.788407364426142,3840.40455,225.0,0.35414670622443967,2024-04-08 10:53:16.855689
30.009260847052794,86.01666952469503,998.0943885084484,31.603338121994522,49.103338121994526,23.829928471451698,3808.24165,180.0,0.4435934315901895,2024-04-08 10:53:18.204855
30.038559446108437,86.06940700299518,998.0971501254503,31.63706821147201,49.13706821147201,23.86597308840284,3795.88535,180.0,0.4435934315901895,2024-04-08 10:53:19.566317
30.07132348250491,86.12838226850883,998.1051082811715,31.65928108037271,49.15928108037271,23.90317969857945,3782.3672,225.0,0.4435934315901895,2024-04-08 10:53:20.927728
30.08487015499268,86.15276627898683,998.1075190193785,31.69907016124638,49.19907016124638,23.924684187241954,3762.302,225.0,0.4435934315901895,2024-04-08 10:53:22.269798
30.10188225830361,86.1833880649465,998.1043788734838,31.69871670348043,49.19871670348043,23.941625598999696,3776.7424,225.0,0.35532406097278324,2024-04-08 10:53:23.625938
30.121414677304344,86.21854641914783,998.1032271331512,31.70403568116199,49.204035681162,23.962221813536743,3770.878,225.0,0.35532406097278324,2024-04-08 10:53:24.972183
30.148193000778903,86.26674740140203,998.1004027330231,31.71492973240318,49.21492973240318,23.991178947259538,3784.4513,225.0,0.35532406097278324,2024-04-08 10:53:26.316068
30.14787796163146,86.26618033093663,998.0981382759085,31.760737930117397,49.2607379301174,24.00002554765494,3806.15755,225.0,0.35532406097278324,2024-04-08 10:53:27.680277
30.171820940077666,86.3092776921398,998.1179345418734,31.708713541625723,49.20871354162573,24.013563648402812,3830.13235,225.0,0.26597028182215904,2024-04-08 10:53:29.047610
30.170245743925463,86.30644233906582,998.1137793686015,31.714471807089126,49.214471807089126,24.01314010534329,3872.1434,180.0,0.26597028182215904,2024-04-08 10:53:30.429985
30.15701409736905,86.28262537526429,998.1082620594092,31.697570463524062,49.197570463524045,23.99652819007386,3913.1219,135.0,0.26597028182215904,2024-04-08 10:53:31.809094
30.13118088844351,86.23612559919832,998.1017547673692,31.57215395569459,49.07215395569459,23.945611679582427,3961.0715,135.0,0.26597028182215904,2024-04-08 10:53:33.177499
30.08424007715594,86.1516321388807,998.0868658952224,31.487270991253855,48.98727099125384,23.88169427540671,4020.45515,135.0,0.2629234957169416,2024-04-08 10:53:34.562969
30.055256501581695,86.09946170284705,998.0738337023944,31.476437350442144,48.97643735044214,23.850543971670124,4072.0196,135.0,0.2629234957169416,2024-04-08 10:53:36.045722
29.942787717915074,85.89701789224713,998.0788270324505,31.73635388310511,49.236353883105124,23.790058494536098,4146.2677,135.0,0.2629234957169416,2024-04-08 10:53:37.527419
29.87914998294002,85.78246996929204,998.0889980065449,31.789163133384655,49.28916313338465,23.736982609616952,4214.94615,180.0,0.4614688212764838,2024-04-08 10:53:38.878895
29.886080823112046,85.79494548160169,998.0743252891307,31.731801919952794,49.2318019199528,23.732441207102607,4276.6535,225.0,0.4614688212764838,2024-04-08 10:53:40.227679
29.917269610695442,85.85108529925179,998.0835195952926,31.73115819210806,49.23115819210807,23.763501249117056,4339.2831,135.0,0.4614688212764838,2024-04-08 10:53:41.577194
29.914119227605354,85.84541460968964,998.094911847153,31.799890217160176,49.29989021716017,23.774097271037387,4386.8638,90.0,0.4614688212764838,2024-04-08 10:53:42.930892
29.891751510934796,85.80515271968264,998.0846269194071,31.834679839106155,49.33467983910616,23.758687478756027,4434.62895,135.0,0.4438872064845522,2024-04-08 10:53:44.292221
29.916954572381314,85.85051823028637,998.0884202235127,31.87422024966871,49.37422024966871,23.791798622315056,4467.7141,225.0,0.4438872064845522,2024-04-08 10:53:45.651688
29.97019606360736,85.94635291449325,998.094880836351,31.92464164377213,49.424641643772134,23.855124392361787,4489.1256,270.0,0.4438872064845522,2024-04-08 10:53:47.007357
30.002014958480345,86.00362692526463,998.0942636150936,31.958335683965608,49.4583356839656,23.893682095273466,4517.6185,180.0,0.4438872064845522,2024-04-08 10:53:48.372004
30.036354174869572,86.06543751476522,998.1027983845515,31.94047212268349,49.440472122683474,23.92444859940627,4511.7541,180.0,0.44219063319315977,2024-04-08 10:53:49.728990
30.083925038239272,86.15106506883069,998.1007260633586,31.939509325023046,49.43950932502304,23.97182690324388,4499.3978,225.0,0.44219063319315977,2024-04-08 10:53:51.100770
30.114483818449024,86.20607087320825,998.1107449877229,31.93889037395958,49.438890373959595,24.00226189324094,4454.45455,270.0,0.44219063319315977,2024-04-08 10:53:52.463920
30.142522296298765,86.25654013333778,998.106228872274,31.921147689435255,49.42114768943526,24.026751834185816,4415.19125,225.0,0.44219063319315977,2024-04-08 10:53:53.808369
30.178121724970694,86.32061910494724,998.1040934961837,31.86889656088217,49.36889656088218,24.05190103714713,4389.3168,225.0,0.5319412672551005,2024-04-08 10:53:55.170250
30.209940695627324,86.37789325212918,998.1088247255018,31.79381041763119,49.29381041763119,24.06870277915356,4348.7072,225.0,0.5319412672551005,2024-04-08 10:53:56.537762
30.238609283081317,86.42949670954637,998.1159941406975,31.73595647328827,49.23595647328827,24.085800577738972,4294.70875,225.0,0.5319412672551005,2024-04-08 10:53:57.928459
30.26979819660812,86.48563675389462,998.1126046174905,31.706675469322278,49.20667546932228,24.111133290472576,4253.12175,225.0,0.5319412672551005,2024-04-08 10:53:59.289553
30.288385534210917,86.51909396157964,998.1118134984514,31.689107329389895,49.1891073293899,24.126207000088897,4200.89365,225.0,0.3804190463608861,2024-04-08 10:54:00.639703
30.994077211176133,87.78933898011704,998.0707289915817,30.521185299108115,48.02118529910811,24.598314270997754,3232.56885,135.0,0.0,2024-04-08 10:55:23.610516
30.947766019984577,87.70597883597225,998.0784647268213,30.665707331790514,48.165707331790514,24.58090748634268,3207.61665,180.0,0.0,2024-04-08 10:55:24.981484
30.858294128349577,87.54492943102923,998.0753093718024,30.415405934853645,47.91540593485365,24.441375315320307,3202.23145,135.0,0.0,2024-04-08 10:55:26.360959
30.834981044883918,87.50296588079105,998.0780313613797,30.278295371632357,47.77829537163235,24.39064011921039,3196.0533,135.0,0.7255106414078621,2024-04-08 10:55:27.735643
30.840336752696842,87.51260615485432,998.0699162491226,30.21506657021976,47.71506657021976,24.383350066740796,3182.1111,180.0,0.7255106414078621,2024-04-08 10:55:29.107029
30.86459496278733,87.5562709330172,998.0704039203451,30.22021444653961,47.720214446539615,24.408637852095254,3162.12005,270.0,0.7255106414078621,2024-04-08 10:55:30.452952
30.87877184193494,87.5817893154829,998.0683348510955,30.254291333132667,47.75429133313267,24.429630108561476,3139.49155,270.0,0.7255106414078621,2024-04-08 10:55:31.785257
30.89893451846583,87.61808213323849,998.0680614661374,30.253803419788245,47.75380341978824,24.449695202423477,3103.7138,270.0,0.44352292477041155,2024-04-08 10:55:33.143888
30.906810565250474,87.63225901745085,998.0726912507828,30.316720764999893,47.8167207649999,24.470154718250456,3070.4442,270.0,0.44352292477041155,2024-04-08 10:55:34.575020
30.91500165466025,87.64700297838846,998.077793101605,30.333734979504754,47.833734979504754,24.4817486505612,3009.7694,270.0,0.44352292477041155,2024-04-08 10:55:36.044226
30.94335543162854,87.69803977693138,998.0826181032385,30.32731589959633,47.82731589959633,24.508818611547806,2945.0747,270.0,0.44352292477041155,2024-04-08 10:55:37.527483
30.96477829144517,87.7366009246013,998.0824343543555,30.286636000578568,47.78663600057857,24.522105491560886,2880.2507,270.0,0.27151867210719194,2024-04-08 10:55:38.880970
30.98588611434716,87.77459500582489,998.0781882345714,30.36645817049704,47.86645817049704,24.55917774844657,2833.61125,270.0,0.27151867210719194,2024-04-08 10:55:40.234883
30.996597548816588,87.79387558786986,998.0780946128721,30.383415392508038,47.883415392508056,24.573280627318198,2793.42755,270.0,0.27151867210719194,2024-04-08 10:55:41.598113
31.00037805541369,87.80068049974464,998.0747897292447,30.412015170599886,47.91201517059989,24.58278108953367,2738.26725,270.0,0.27151867210719194,2024-04-08 10:55:42.976193
31.014554956610866,87.82619892189956,998.0745064628602,30.457581871621972,47.957581871621954,24.606071330935258,2677.1494,270.0,0.19157695281067255,2024-04-08 10:55:44.329692
31.0287318601102,87.85171734819835,998.0760165927884,30.474459374895538,47.97445937489553,24.623623735089303,2635.6537,270.0,0.19157695281067255,2024-04-08 10:55:45.684357
31.048264486480278,87.8868760756645,998.0801693662056,30.45677944100472,47.95677944100473,24.639620374681222,2596.20595,270.0,0.19157695281067255,2024-04-08 10:55:47.046029
31.072522754346416,87.93054095782355,998.0824308178848,30.467679434786817,47.96767943478682,24.666058641303778,2574.31525,225.0,0.19157695281067255,2024-04-08 10:55:48.402542
31.087644794868382,87.95776063076309,998.0889429927844,30.45010239848763,47.95010239848763,24.677665274565907,2625.81665,225.0,0.35500045788707724,2024-04-08 10:55:49.745138
31.109382732707672,87.99688891887382,998.0874240845197,30.449584102697813,47.94958410269783,24.699299553247236,2653.8132,225.0,0.35500045788707724,2024-04-08 10:55:51.084837
31.13994187186656,88.05189536935981,998.0883542467552,30.460334595422992,47.96033459542299,24.73200879095116,2642.85835,225.0,0.35500045788707724,2024-04-08 10:55:52.460855
